Apple_juice,_canned_or_bottled,_unsweetened,_with_added_ascorbic_acid,_calcium,_and_potassium 2 0.512226845247
Fast_foods,_burrito,_with_beans_and_chili_peppers 2 0.224134672183
Fish,_pollock,_Atlantic,_raw 5 0.0971795634561
Alcoholic_beverage,_beer,_regular,_BUDWEISER 2 0.439218245629
Veal,_Australian,_shank,_hind,_bone-in,_separable_lean_and_fat 5 0.287349358494
Turkey,_retail_parts,_drumstick,_meat_and_skin,_raw 5 0.329772765594
KFC,_Fried_Chicken,_EXTRA_CRISPY,_Wing,_meat_only,_skin_and_breading_removed 5 0.398311837983
Beef,_rib_eye_roast,_boneless,_lip-on,_separable_lean_only,_trimmed_to_1/8"_fat,_choice,_cooked,_roasted 5 0.499571265771
Puddings,_tapioca,_ready-to-eat,_fat_free 2 0.537996336041
Veal,_shoulder,_blade,_separable_lean_and_fat,_cooked,_braised 5 0.48373103193
Bread,_pumpernickel,_toasted 0 0.200423086216
KELLOGG'S,_EGGO,_FIBERPLUS_Waffles,_Chocolate_Chip 0 0.155616080793
Emu,_full_rump,_cooked,_broiled 5 0.39327692632
Cookies,_chocolate_chip,_prepared_from_recipe,_made_with_butter 0 0.0274062789783
Bread,_irish_soda,_prepared_from_recipe 0 0.14604066279
KFC,_Fried_Chicken,_EXTRA_CRISPY,_Breast,_meat_only,_skin_and_breading_removed 5 0.334985904599
CAMPBELL'S_CHUNKY_Soups,_Beef_with_White_and_Wild_Rice_Soup 2 0.354771204477
Strawberries,_raw 2 0.55045304523
Frozen_yogurts,_chocolate 2 0.471093696823
AUSTIN,_Chocolatey_Peanut_Butter_Crackers,_sandwich-type 0 -5.99655669475e-05
Beef,_ground,_93%_lean_meat_/_7%_fat,_patty,_cooked,_broiled 5 0.499305901856
Restaurant,_Italian,_chicken_parmesan_without_pasta 5 0.214138487446
Pear_nectar,_canned,_with_added_ascorbic_acid 2 0.550052389516
WENDY'S,_french_fries 0 0.0501898014969
KELLOGG'S,_POP-TARTS,_Frosted_Waffle_Cone_Toaster_Pastries 4 0.200831135906
Quinoa,_uncooked 0 0.234676148067
Seeds,_breadfruit_seeds,_roasted 0 -0.0188266085533
Beans,_small_white,_mature_seeds,_cooked,_boiled,_with_salt 2 0.216811378402
Bread,_chapati_or_roti,_plain,_commercially_prepared 0 0.166717469047
Cowpeas,_leafy_tips,_cooked,_boiled,_drained,_without_salt 2 0.488892137069
Orange_juice,_frozen_concentrate,_unsweetened,_undiluted,_with_added_calcium 2 0.12926360614
Duck,_young_duckling,_domesticated,_White_Pekin,_leg,_meat_only,_bone_in,_cooked_without_skin,_braised 5 0.381334365953
Lamb,_new_zealand,_imported,_frozen,_foreshank,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_raw 5 0.346717220309
Gravy,_au_jus,_canned 2 0.540349914198
Mouse_nuts,_roots_(Alaska_Native) 2 0.378703860154
CHICK-FIL-A,_Chick-n-Strips 5 0.357314029979
Cereals_ready-to-eat,_GENERAL_MILLS,_25%_Less_Sugar_CINNAMON_TOAST_CRUNCH 3 0.342329188665
Beef,_New_Zealand,_imported,_eye_round,_separable_lean_and_fat,_raw 5 0.236479187674
Kohlrabi,_raw 2 0.508885494893
Candies,_chocolate,_dark,_NFS_(45-59%_cacao_solids_90%;_60-69%_cacao_solids_5%;_70-85%_cacao_solids_5%) 4 0.230729264278
Pork,_fresh,_loin,_center_rib_(roasts),_bone-in,_separable_lean_and_fat,_cooked,_roasted 5 0.468570397237
APPLEBEE'S,_chili 5 0.0351296296753
Pie,_apple,_prepared_from_recipe 2 0.192822425828
HORMEL_ALWAYS_TENDER,_Pork_Tenderloin,_Peppercorn-Flavored 5 0.0908552661234
Fast_foods,_egg_and_cheese_sandwich 5 0.0454451883568
Babyfood,_meat,_chicken_sticks,_junior 5 0.059535957424
KELLOGG'S,_SPECIAL_K,_Cracker_Chips,_Cheddar 0 0.285252274732
Light_Ice_Cream,_soft_serve,_blended_with_cookie_pieces 2 0.378025454934
Chicken,_broilers_or_fryers,_meat_only,_cooked,_fried 5 0.464533215734
Cookies,_sugar,_refrigerated_dough 4 0.310924440902
Corn_grain,_yellow 0 0.317394021123
Pork,_fresh,_loin,_whole,_separable_lean_and_fat,_cooked,_broiled 5 0.410985093744
Creamy_dressing,_made_with_sour_cream_and/or_buttermilk_and_oil,_reduced_calorie,_cholesterol-free 2 0.437729909314
CAMPBELL'S_Red_and_White,_DOUBLE_NOODLE_in_Chicken_Broth_Soup,_condensed 2 0.287571497635
Malted_drink_mix,_natural,_with_added_nutrients,_powder,_prepared_with_whole_milk 2 0.381040551178
Semolina,_enriched 0 0.259388015179
Pork,_cured,_ham,_boneless,_extra_lean_and_regular,_roasted 5 0.315495847221
Candies,_HEATH_BITES 4 0.423274514893
Whipped_topping,_frozen,_low_fat 2 0.257101474286
Cereals_ready-to-eat,_GENERAL_MILLS,_RAISIN_NUT_BRAN 3 0.262756096638
Lamb,_New_Zealand,_imported,_loin_saddle,_separable_lean_only,_cooked,_fast_roasted 5 0.438198840017
Candies,_MARS_SNACKFOOD_US,_POP'ABLES_3_MUSKETEERS_Brand_Bite_Size_Candies 4 0.434663817776
Soup,_turkey_noodle,_canned,_prepared_with_equal_volume_water 2 0.558619691658
Yogurt,_frozen,_flavors_not_chocolate,_nonfat_milk,_with_low-calorie_sweetener 2 0.472258679902
Fish,_sablefish,_smoked 5 0.271705331515
Squash,_summer,_all_varieties,_raw 2 0.557845250387
Fast_foods,_shrimp,_breaded_and_fried 0 -0.0397127584344
Pork,_fresh,_shoulder,_blade,_boston_(roasts),_separable_lean_and_fat,_cooked,_roasted 5 0.412908952895
Cake,_chocolate,_prepared_from_recipe_without_frosting 0 0.202547175645
Dip,_TOSTITOS,_salsa_con_queso,_medium 2 0.399819535081
Beef,_round,_knuckle,_tip_center,_steak,_separable_lean_and_fat,_trimmed_to_0"_fat,_choice,_raw 5 0.415463771414
Lamb,_New_Zealand,_imported,_subcutaneous_fat,_cooked 1 0.269791645896
Frankfurter,_beef,_heated 1 -0.124368192378
Syrups,_chocolate,_fudge-type 4 0.223816802839
Infant_formula,_MEAD_JOHNSON,_ENFAMIL,_with_iron,_powder 4 0.283049737869
Crackers,_cheese,_whole_grain 0 0.318790570769
Beans,_snap,_green,_frozen,_cooked,_boiled,_drained_without_salt 2 0.577997099433
Infant_formula,_MEAD_JOHNSON,NEXT_STEP_PROSOBEE,_prepared_from_powder 2 0.546758562272
Lasagna_with_meat_sauce,_frozen,_prepared 2 0.423435274722
Peppers,_sweet,_green,_frozen,_chopped,_cooked,_boiled,_drained,_with_salt 2 0.554847560363
Squash,_summer,_zucchini,_includes_skin,_raw 2 0.564980162252
USDA_Commodity,_pork_sausage,_bulk/links/patties,_frozen,_raw 5 0.215349316296
Chicken,_dark_meat,_drumstick,_meat_and_skin,_enhanced,_braised 5 0.371802576564
KELLOGG'S,_EGGO,_Biscuit_Scramblers,_Egg_&_Cheese 0 -0.0385568129613
Beef,_brisket,_flat_half,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_all_grades,_raw 5 0.384402359539
KASHI,_Blueberry_Waffle 0 -0.0674500702878
Sauce,_ready-to-serve,_pepper,_TABASCO 2 0.528780005205
Peanuts,_spanish,_oil-roasted,_with_salt 1 0.121963229211
Cake,_yellow,_dry_mix,_regular,_unenriched 0 0.162798809611
Fish,_cod,_Atlantic,_cooked,_dry_heat 5 0.087752015656
Beverages,_Hi-C_Flashin'_Fruit_Punch 2 0.550277633495
Snacks,_rice_cakes,_brown_rice,_corn 0 0.245511968188
Squash,_winter,_acorn,_cooked,_boiled,_mashed,_with_salt 2 0.588571529046
Soup,_turkey_vegetable,_canned,_prepared_with_equal_volume_water 2 0.561216051507
Peaches,_dehydrated_(low-moisture),_sulfured,_uncooked 0 0.157635361024
Eggnog 2 0.47352720247
Rice,_white,_long-grain,_precooked_or_instant,_enriched,_dry 0 0.223578591151
Cowpeas,_common_(blackeyes,_crowder,_southern),_mature_seeds,_raw 0 0.105851610509
Winged_beans,_mature_seeds,_cooked,_boiled,_without_salt 2 0.267554621414
Sausage,_Polish,_beef_with_chicken,_hot 5 0.244066883707
Fish,_herring,_Pacific,_raw 5 0.183215979857
Nuts,_cashew_butter,_plain,_without_salt_added 1 0.139955766007
Syrups,_table_blends,_pancake 2 0.167523941578
Beef,_plate,_inside_skirt_steak,_separable_lean_only,_trimmed_to_0"_fat,_all_grades,_cooked,_broiled 5 0.470330634987
Taquitos,_frozen,_beef_and_cheese,_oven-heated 0 0.0542064246149
Chicken,_stewing,_dark_meat,_meat_only,_cooked,_stewed 5 0.439861670477
Chicken,_skin_(drumsticks_and_thighs),_raw 1 0.226157143551
Cereals_ready-to-eat,_GENERAL_MILLS,_HONEY_NUT_CLUSTERS 3 0.0888686681116
LITTLE_CAESARS_14"_Original_Round_Meat_and_Vegetable_Pizza,_Regular_Crust 5 0.0763524892275
Beef,_Australian,_Wagyu,__seam_fat,_Aust._marble_score_4/5,_raw 1 0.297820990612
MURRAY,_SUGAR_FREE,_Fudge_Dipped_Wafers 0 0.0614797941663
Onions,_frozen,_chopped,_cooked,_boiled,_drained,_without_salt 2 0.583924937574
Beef,_chuck,_top_blade,_separable_lean_only,_trimmed_to_0"_fat,_choice,_cooked,_broiled 5 0.440014979808
PACE,_Organic_Picante_Sauce 2 0.389456571185
Pineapple,_raw,_traditional_varieties 2 0.525498559858
Beef,_round,_tip_round,_roast,_separable_lean_only,_trimmed_to_0"_fat,_choice,_cooked,_roasted 5 0.475730922393
Emu,_fan_fillet,_cooked,_broiled 5 0.355198286553
Beef,_plate_steak,_boneless,_inside_skirt,_separable_lean_and_fat,_trimmed_to_0"_fat,_choice,_raw 5 0.43856211785
KEEBLER,_ZESTA,_Saltines_with_Whole_Wheat 0 0.279048802906
Crackers,_whole-wheat,_low_salt 0 0.28754059356
CAMPBELL'S_Homestyle_Italian-Style_Wedding_Soup 2 0.352993104414
KEEBLER,_FUDGE_SHOPPE,_Cheesecake_Middles,_Original_Graham_Cookies 4 0.32857674544
Pomegranate_juice,_bottled 2 0.571257441402
Carbonated_beverage,_low_calorie,_cola_or_pepper-type,_with_aspartame,_contains_caffeine 2 0.524564704455
Sauce,_oyster,_ready-to-serve 2 0.293067757124
Pie,_pumpkin,_commercially_prepared 2 0.228961817936
Chicken,_broilers_or_fryers,_wing,_meat_only,_raw 5 0.283484422141
Fast_foods,_cheeseburger;_single,_regular_patty,_with_condiments 5 0.152341755875
Cream_substitute,_flavored,_liquid 4 -0.0580228792339
Peaches,_canned,_extra_heavy_syrup_pack,_solids_and_liquids 2 0.555239320154
Pork,_fresh,_variety_meats_and_by-products,_stomach,_cooked,_simmered 5 0.186389946
Lamb,_New_Zealand,_imported,_neck_chops,_separable_lean_only,_raw 5 0.319226759967
Toaster_pastries,_fruit,_toasted_(include_apple,_blueberry,_cherry,_strawberry) 4 0.162073439209
Eggplant,_cooked,_boiled,_drained,_with_salt 2 0.586888187384
Roast_beef,_deli_style,_prepackaged,_sliced 5 0.282463244155
KEEBLER,_TOWN_HOUSE,_TOPPERS,_Garlic_Herb_Crackers 0 0.172466126504
Game_meat,_squirrel,_cooked,_roasted 5 0.380382439551
Pork,_cured,_ham_with_natural_juices,_rump,_bone-in,_separable_lean_only,_unheated 5 0.350453092295
Coffeecake,_cinnamon_with_crumb_topping,_commercially_prepared,_unenriched 0 0.133234542736
Burdock_root,_cooked,_boiled,_drained,_with_salt 2 0.468207051503
SPAGHETTIOS,_SpaghettiOs_with_Sliced_Franks 2 0.539841211721
Beef,_New_Zealand,_imported,_brisket_naval_end,_separable_lean_and_fat,_raw 1 -0.172844173419
Peanut_butter,_reduced_sodium 1 0.147297161759
Purslane,_cooked,_boiled,_drained,_with_salt 2 0.449054627129
Gravy,_mushroom,_canned 2 0.55317358464
Peaches,_frozen,_sliced,_sweetened 2 0.426613051948
Apricots,_raw 2 0.584218607095
Game_meat,_elk,_loin,_separable_lean_only,_cooked,_broiled 5 0.46590361186
Infant_formula,_ABBOTT_NUTRITION,_SIMILAC,_ISOMIL,_with_iron,_liquid_concentrate_(formerly_ROSS) 2 0.453344522731
Broccoli,_raw 2 0.456559825514
Beef,_rib_eye_steak/roast,_bone-in,_lip-on,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_choice,_raw 5 0.369728986669
Beverages,_Green_tea,_LIPTON,_brewed_from_bags 2 0.475712579003
Grapefruit,_sections,_canned,_light_syrup_pack,_solids_and_liquids 2 0.56451034776
Cake,_white,_prepared_from_recipe_with_coconut_frosting 4 0.409765731393
Leeks,_(bulb_and_lower_leaf-portion),_raw 2 0.573016730599
Infant_formula,_MEAD_JOHNSON,_PREGESTIMIL,_with_iron,_prepared_from_powder 2 0.560267065989
Beef,_brisket,_flat_half,_separable_lean_only,_trimmed_to_0"_fat,_choice,_cooked,_braised 5 0.470969344251
Chicken,_broilers_or_fryers,_light_meat,_meat_only,_cooked,_stewed 5 0.362366108894
Beef,_chuck,_short_ribs,_boneless,_separable_lean_only,_trimmed_to_0"_fat,_select,_raw 5 0.382252224
Peas,_green,_canned,_no_salt_added,_drained_solids 2 0.551705723868
Bread,_oat_bran 0 0.0107980757395
Bread,_wheat,_white_wheat 0 0.0714410457513
Lamb,_Australian,_imported,_fresh,_leg,_sirloin_chops,_boneless,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_raw 5 0.359124359237
PIZZA_HUT_12"_Cheese_Pizza,_THIN_'N_CRISPY_Crust 0 -0.0668757946608
Tamales_(Navajo) 2 0.382609606058
CAMPBELL'S,_98%_Fat_Free_Cream_of_Celery_Soup,_condensed 2 0.357580855187
Child_formula,_MEAD_JOHNSON,_PORTAGEN,_with_iron,_prepared_from_powder 2 0.487920212202
Milk,_lowfat,_fluid,_1%_milkfat,_with_added_nonfat_milk_solids,_vitamin_A_and_vitamin_D 2 0.5368802179
Sauce,_tomato_chili_sauce,_bottled,_with_salt 2 0.408787844976
Puddings,_vanilla,_ready-to-eat,_fat_free 2 0.539017667478
Ground_turkey,_cooked 5 0.489842295764
Lean_Pockets,_Meatballs_&_Mozzarella 0 -0.0866854160332
Babyfood,_juice,_apple 2 0.536774577749
Pancakes,_special_dietary,_dry_mix 0 0.241071255256
Infant_formula,_MEAD_JOHNSON,_ENFAMIL,_PROSOBEE_LIPIL,_with_iron,_powder,_not_reconstituted,_with_ARA_and_DHA 4 0.228917407805
Cream,_half_and_half,_fat_free 2 0.520627293425
KEEBLER,_FUDGE_SHOPPE,_Peanut_Creme_Filled_Cookies 4 0.287846962986
Pie_crust,_deep_dish,_frozen,_baked,_made_with_enriched_flour 1 -0.0893076437544
CAMPBELL'S_Fat_Free_Beef_Gravy 2 0.367900055534
KELLOGG'S,_POP-TARTS,_Frosted_Wild_Strawberry_Toaster_Pastries 4 0.209022226528
Soup,_chicken_broth,_ready-to-serve 2 0.526067671665
Wheat_flour,_white_(industrial),_11.5%_protein,_unbleached,_enriched 0 0.278431087648
Burdock_root,_cooked,_boiled,_drained,_without_salt 2 0.517370297341
Yambean_(jicama),_cooked,_boiled,_drained,_without_salt 2 0.544601989226
Beef,_chuck,_under_blade_center_steak,_boneless,_Denver_Cut,_separable_lean_and_fat,_trimmed_to_0"_fat,_select,_cooked,_grilled 5 0.408633589348
Blueberries,_canned,_light_syrup,_drained 2 0.528769631049
Lemon_juice,_canned_or_bottled 2 0.571410968789
Corn,_sweet,_white,_canned,_vacuum_pack,_no_salt_added 2 0.574419687834
Lamb,_domestic,_shoulder,_blade,_separable_lean_only,_trimmed_to_1/4"_fat,_choice,_cooked,_roasted 5 0.454901371094
Milk_dessert_bar,_frozen,_made_from_lowfat_milk 2 0.333482434061
Balsam-pear_(bitter_gourd),_leafy_tips,_cooked,_boiled,_drained,_without_salt 2 0.283752655436
Candies,_NESTLE,_GOOBERS_Chocolate_Covered_Peanuts 4 0.268597041628
Crackers,_wheat,_reduced_fat 0 0.172418671624
CAMPBELL'S_CHUNKY_Microwavable_Bowls,_New_England_Clam_Chowder,_ready-to-serve 2 0.333700929266
Soup,_vegetable_soup,_condensed,_low_sodium,_prepared_with_equal_volume_water 2 0.581424727604
Rice,_white,_steamed,_Chinese_restaurant 2 0.408800430587
Snacks,_granola_bar,_with_coconut,_chocolate_coated 4 0.258816417909
Rolls,_french 0 0.111143405178
Cheese,_ricotta,_part_skim_milk 2 0.191367087306
Soup,_cheese,_canned,_prepared_with_equal_volume_milk 2 0.495357504516
Snacks,_potato_chips,_fat_free,_salted 0 0.178533463409
Beans,_pinto,_immature_seeds,_frozen,_cooked,_boiled,_drained,_without_salt 2 0.223174656524
Beef,_ground,_90%_lean_meat_/_10%_fat,_patty,_cooked,_broiled 5 0.508015144515
Juice,_apple,_grape_and_pear_blend,_with_added_ascorbic_acid_and_calcium 2 0.551183501047
Cookies,_peanut_butter,_prepared_from_recipe 0 0.147343882063
Candies,_caramels,_chocolate-flavor_roll 4 0.368585390446
Grapes,_canned,_thompson_seedless,_heavy_syrup_pack,_solids_and_liquids 2 0.530268071902
Snacks,_trail_mix,_regular,_with_chocolate_chips,_salted_nuts_and_seeds 0 0.0264333078958
Beef,_rib_eye_steak,_boneless,_lip-on,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_all_grades,_cooked,_grilled 5 0.433479856526
Game_meat,_rabbit,_domesticated,_composite_of_cuts,_cooked,_stewed 5 0.445447921592
Pork,_fresh,_loin,_country-style_ribs,_separable_lean_only,_bone-in,_cooked,_broiled 5 0.473400624148
Fish,_wolffish,_Atlantic,_raw 5 -0.0217925816055
English_muffins,_whole-wheat 0 0.009019963765
Rice,_white,_long-grain,_regular,_cooked,_unenriched,_without_salt 2 0.489000272546
Yogurt,_plain,_whole_milk,_8_grams_protein_per_8_ounce 2 0.524190098239
TACO_BELL,_Original_Taco_with_beef,_cheese_and_lettuce 2 0.120127060772
Beef,_loin,_top_sirloin_cap_steak,_boneless,_separable_lean_only,_trimmed_to_1/8"_fat,_choice,_raw 5 0.423189175994
KEEBLER,_100_Calorie_RIGHT_BITES,_CHIPS_DELUXE,_Chocolate_Chip_Cookies 4 0.373135137184
APPLEBEE'S,_Double_Crunch_Shrimp 0 0.0124957044034
Syrups,_corn,_dark 4 0.337565337026
Beverage,_Horchata,_as_served_in_restaurant 2 0.506373810931
Veal,_loin,_chop,_separable_lean_only,_cooked,_grilled 5 0.437904694149
Beef,_ground,_85%_lean_meat_/_15%_fat,_raw 5 0.419759101932
Pork,_fresh,_enhanced,_loin,_top_loin_(chops),_boneless,_separable_lean_only,_raw 5 0.29446032017
USDA_Commodity_pears,_canned,_light_syrup,_drained 2 0.514423451209
Cereals_ready-to-eat,_KASHI_Golden_Goodness 0 0.227869515478
Noodles,_japanese,_somen,_dry 0 0.220377719021
Lamb,_domestic,_shoulder,_arm,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_cooked,_broiled 5 0.46068174148
Cookies,_oatmeal,_prepared_from_recipe,_with_raisins 0 0.199572269388
WORTHINGTON_Saucettes,_canned,_unprepared 5 0.0554794831213
Seaweed,_laver,_raw 2 0.357112536631
Macaroni,_vegetable,_dry,_enriched 0 0.215959441635
Beef,_rib,_large_end_(ribs_6-9),_separable_lean_only,_trimmed_to_0"_fat,_all_grades,_cooked,_roasted 5 0.479683280962
Bread,_cracked-wheat 0 0.132239261584
CARRABBA'S_ITALIAN_GRILL,_chicken_parmesan_without_cavatappi_pasta 5 0.304355481117
Beef,_short_loin,_porterhouse_steak,_separable_lean_only,_trimmed_to_0"_fat,_select,_cooked,_broiled 5 0.508109598816
Beef,_chuck_for_stew,_separable_lean_and_fat,_choice,_raw 5 0.415434981908
Cereals_ready-to-eat,_POST,_GREAT_GRAINS,_Raisin,_Date_&_Pecan 3 0.223053398126
Babyfood,_fruit,_pears,_junior 2 0.582381896084
Fruit_butters,_apple 2 0.225675374167
Fast_foods,_chicken_fillet_sandwich,_plain 0 -0.12685824644
Chicken,_broilers_or_fryers,_back,_meat_and_skin,_cooked,_stewed 5 0.33479745413
Beef,_brisket,_flat_half,_boneless,_separable_lean_only,_trimmed_to_0"_fat,_select,_raw 5 0.41708368986
Cheese,_mozzarella,_whole_milk,_low_moisture 1 -0.118143578096
KELLOGG'S,_POP-TARTS_MINI_CRISPS,_Cinnamon_Brown_Sugar_Baked_Bites 4 0.14207805325
Fast_foods,_submarine_sandwich,_cold_cut_on_white_bread_with_lettuce_and_tomato 2 0.0535027624254
Chicken,_stewing,_light_meat,_meat_only,_cooked,_stewed 5 0.407691958673
Lamb,_domestic,_foreshank,_separable_lean_only,_trimmed_to_1/4"_fat,_choice,_cooked,_braised 5 0.403589233494
Beef,_ground,_97%_lean_meat_/3%_fat,_patty,_cooked,_pan-broiled 5 0.449514783704
Beef,_chuck,_mock_tender_steak,_boneless,_separable_lean_only,_trimmed_to_0"_fat,_all_grades,_raw 5 0.35943691634
Beef,_loin,_top_loin_steak,_boneless,_lip_off,_separable_lean_only,_trimmed_to_0"_fat,_all_grades,_raw 5 0.443253849608
Beef,_ground,_93%_lean_meat_/_7%_fat,_loaf,_cooked,_baked 5 0.486557991081
KEEBLER,_ZESTA,_Saltines,_Original 0 0.284169577576
Cookies,_sugar_wafers_with_creme_filling,_special_dietary 0 0.0563203505796
Frostings,_chocolate,_creamy,_dry_mix,_prepared_with_butter 0 0.18390120685
Snacks,_potato_chips,_made_from_dried_potatoes_(preformed),_multigrain 0 0.154757302764
USDA_Commodity,_pork,_ground,_fine/coarse,_frozen,_cooked 5 0.401314125206
Phyllo_dough 0 0.118103939954
CAMPBELL'S_Red_and_White,_Chicken_and_Dumplings_Soup,_condensed 2 0.342678232527
Pork,_fresh,_backribs,_separable_lean_and_fat,_raw 5 0.390645553902
Chicken,_broilers_or_fryers,_meat_and_skin,_cooked,_stewed 5 0.386496837368
KFC,_Fried_Chicken,_EXTRA_CRISPY,_Drumstick,_meat_and_skin_with_breading 5 0.294526683056
Lamb,_domestic,_foreshank,_separable_lean_and_fat,_trimmed_to_1/8"_fat,_choice,_raw 5 0.386178860104
USDA_Commodity,_cheese,_cheddar,_reduced_fat 5 0.1358122243
Desserts,_rennin,_chocolate,_dry_mix 0 0.192184795337
Babyfood,_cereal,_oatmeal,_with_bananas,_prepared_with_whole_milk 2 0.423328297745
Pie,_cherry,_prepared_from_recipe 0 -0.166440796955
Beef,_loin,_top_sirloin_cap_steak,_boneless,_separable_lean_only,_trimmed_to_1/8"_fat,_all_grades,_raw 5 0.418411130784
Cake,_yellow,_dry_mix,_pudding-type 4 0.310898928106
Infant_formula,_PBM_PRODUCTS,_store_brand,_soy,_powder_(formerly_WYETH-AYERST) 4 0.264857985525
Babyfood,_meat,_lamb,_junior 5 -0.000760618253451
Chicken_spread 5 0.129053791428
Cereals,_QUAKER,_Weight_Control_Instant_Oatmeal,_banana_bread 3 -0.0243412862611
Milk_and_cereal_bar 4 0.233854815857
Beans,_snap,_yellow,_canned,_regular_pack,_drained_solids 2 0.574366269529
Potatoes,_mashed,_dehydrated,_granules_with_milk,_dry_form 0 0.152014184515
KELLOGG'S,_POP-TARTS,_Frosted_Cookies_&_Creme_Toaster_Pastries 4 0.179499632556
